factor,source_type,signal_date,available_at,available_at_rule,execution_date,execution_price,exit_date,return_lag_sessions,rationale
dealer_net_buy,institutional_flow,2021-01-04,2021-01-04T18:00:00+08:00,same_session_after_close,2021-01-05,next_exchange_session_close,2021-01-06,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
roa,fundamental,2023-06-13,2023-06-13T18:00:00+08:00,same_session_after_close,2023-06-14,next_exchange_session_close,2023-06-15,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-06-14,2023-06-14T18:00:00+08:00,same_session_after_close,2023-06-15,next_exchange_session_close,2023-06-16,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-06-15,2023-06-15T18:00:00+08:00,same_session_after_close,2023-06-16,next_exchange_session_close,2023-06-19,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-06-16,2023-06-16T18:00:00+08:00,same_session_after_close,2023-06-19,next_exchange_session_close,2023-06-20,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-06-19,2023-06-19T18:00:00+08:00,same_session_after_close,2023-06-20,next_exchange_session_close,2023-06-21,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-06-20,2023-06-20T18:00:00+08:00,same_session_after_close,2023-06-21,next_exchange_session_close,2023-06-26,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-06-23,2023-06-23T18:00:00+08:00,same_session_after_close,2023-06-26,next_exchange_session_close,2023-06-27,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-06-26,2023-06-26T18:00:00+08:00,same_session_after_close,2023-06-27,next_exchange_session_close,2023-06-28,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-06-27,2023-06-27T18:00:00+08:00,same_session_after_close,2023-06-28,next_exchange_session_close,2023-06-29,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-06-28,2023-06-28T18:00:00+08:00,same_session_after_close,2023-06-29,next_exchange_session_close,2023-06-30,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-06-29,2023-06-29T18:00:00+08:00,same_session_after_close,2023-06-30,next_exchange_session_close,2023-07-03,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-06-30,2023-06-30T18:00:00+08:00,same_session_after_close,2023-07-03,next_exchange_session_close,2023-07-04,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-03,2023-07-03T18:00:00+08:00,same_session_after_close,2023-07-04,next_exchange_session_close,2023-07-05,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-04,2023-07-04T18:00:00+08:00,same_session_after_close,2023-07-05,next_exchange_session_close,2023-07-06,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-05,2023-07-05T18:00:00+08:00,same_session_after_close,2023-07-06,next_exchange_session_close,2023-07-07,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-06,2023-07-06T18:00:00+08:00,same_session_after_close,2023-07-07,next_exchange_session_close,2023-07-10,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-07,2023-07-07T18:00:00+08:00,same_session_after_close,2023-07-10,next_exchange_session_close,2023-07-11,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-10,2023-07-10T18:00:00+08:00,same_session_after_close,2023-07-11,next_exchange_session_close,2023-07-12,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-11,2023-07-11T18:00:00+08:00,same_session_after_close,2023-07-12,next_exchange_session_close,2023-07-13,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-12,2023-07-12T18:00:00+08:00,same_session_after_close,2023-07-13,next_exchange_session_close,2023-07-14,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-13,2023-07-13T18:00:00+08:00,same_session_after_close,2023-07-14,next_exchange_session_close,2023-07-17,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-14,2023-07-14T18:00:00+08:00,same_session_after_close,2023-07-17,next_exchange_session_close,2023-07-18,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-17,2023-07-17T18:00:00+08:00,same_session_after_close,2023-07-18,next_exchange_session_close,2023-07-19,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-18,2023-07-18T18:00:00+08:00,same_session_after_close,2023-07-19,next_exchange_session_close,2023-07-20,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-19,2023-07-19T18:00:00+08:00,same_session_after_close,2023-07-20,next_exchange_session_close,2023-07-21,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-20,2023-07-20T18:00:00+08:00,same_session_after_close,2023-07-21,next_exchange_session_close,2023-07-24,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-21,2023-07-21T18:00:00+08:00,same_session_after_close,2023-07-24,next_exchange_session_close,2023-07-25,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-24,2023-07-24T18:00:00+08:00,same_session_after_close,2023-07-25,next_exchange_session_close,2023-07-26,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-25,2023-07-25T18:00:00+08:00,same_session_after_close,2023-07-26,next_exchange_session_close,2023-07-27,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-26,2023-07-26T18:00:00+08:00,same_session_after_close,2023-07-27,next_exchange_session_close,2023-07-28,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-27,2023-07-27T18:00:00+08:00,same_session_after_close,2023-07-28,next_exchange_session_close,2023-07-31,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-28,2023-07-28T18:00:00+08:00,same_session_after_close,2023-07-31,next_exchange_session_close,2023-08-01,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-07-31,2023-07-31T18:00:00+08:00,same_session_after_close,2023-08-01,next_exchange_session_close,2023-08-02,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-01,2023-08-01T18:00:00+08:00,same_session_after_close,2023-08-02,next_exchange_session_close,2023-08-04,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-03,2023-08-03T18:00:00+08:00,same_session_after_close,2023-08-04,next_exchange_session_close,2023-08-07,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-04,2023-08-04T18:00:00+08:00,same_session_after_close,2023-08-07,next_exchange_session_close,2023-08-08,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-07,2023-08-07T18:00:00+08:00,same_session_after_close,2023-08-08,next_exchange_session_close,2023-08-09,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-08,2023-08-08T18:00:00+08:00,same_session_after_close,2023-08-09,next_exchange_session_close,2023-08-10,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-09,2023-08-09T18:00:00+08:00,same_session_after_close,2023-08-10,next_exchange_session_close,2023-08-11,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-10,2023-08-10T18:00:00+08:00,same_session_after_close,2023-08-11,next_exchange_session_close,2023-08-14,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-11,2023-08-11T18:00:00+08:00,same_session_after_close,2023-08-14,next_exchange_session_close,2023-08-15,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-14,2023-08-14T18:00:00+08:00,same_session_after_close,2023-08-15,next_exchange_session_close,2023-08-16,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-15,2023-08-15T18:00:00+08:00,same_session_after_close,2023-08-16,next_exchange_session_close,2023-08-17,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-16,2023-08-16T18:00:00+08:00,same_session_after_close,2023-08-17,next_exchange_session_close,2023-08-18,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-17,2023-08-17T18:00:00+08:00,same_session_after_close,2023-08-18,next_exchange_session_close,2023-08-21,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-18,2023-08-18T18:00:00+08:00,same_session_after_close,2023-08-21,next_exchange_session_close,2023-08-22,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-21,2023-08-21T18:00:00+08:00,same_session_after_close,2023-08-22,next_exchange_session_close,2023-08-23,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-22,2023-08-22T18:00:00+08:00,same_session_after_close,2023-08-23,next_exchange_session_close,2023-08-24,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-23,2023-08-23T18:00:00+08:00,same_session_after_close,2023-08-24,next_exchange_session_close,2023-08-25,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-24,2023-08-24T18:00:00+08:00,same_session_after_close,2023-08-25,next_exchange_session_close,2023-08-28,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-25,2023-08-25T18:00:00+08:00,same_session_after_close,2023-08-28,next_exchange_session_close,2023-08-29,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-28,2023-08-28T18:00:00+08:00,same_session_after_close,2023-08-29,next_exchange_session_close,2023-08-30,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-29,2023-08-29T18:00:00+08:00,same_session_after_close,2023-08-30,next_exchange_session_close,2023-08-31,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-30,2023-08-30T18:00:00+08:00,same_session_after_close,2023-08-31,next_exchange_session_close,2023-09-01,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-08-31,2023-08-31T18:00:00+08:00,same_session_after_close,2023-09-01,next_exchange_session_close,2023-09-04,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-01,2023-09-01T18:00:00+08:00,same_session_after_close,2023-09-04,next_exchange_session_close,2023-09-05,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-04,2023-09-04T18:00:00+08:00,same_session_after_close,2023-09-05,next_exchange_session_close,2023-09-06,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-05,2023-09-05T18:00:00+08:00,same_session_after_close,2023-09-06,next_exchange_session_close,2023-09-07,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-06,2023-09-06T18:00:00+08:00,same_session_after_close,2023-09-07,next_exchange_session_close,2023-09-08,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-07,2023-09-07T18:00:00+08:00,same_session_after_close,2023-09-08,next_exchange_session_close,2023-09-11,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-08,2023-09-08T18:00:00+08:00,same_session_after_close,2023-09-11,next_exchange_session_close,2023-09-12,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-11,2023-09-11T18:00:00+08:00,same_session_after_close,2023-09-12,next_exchange_session_close,2023-09-13,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-12,2023-09-12T18:00:00+08:00,same_session_after_close,2023-09-13,next_exchange_session_close,2023-09-14,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-13,2023-09-13T18:00:00+08:00,same_session_after_close,2023-09-14,next_exchange_session_close,2023-09-15,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-14,2023-09-14T18:00:00+08:00,same_session_after_close,2023-09-15,next_exchange_session_close,2023-09-18,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-15,2023-09-15T18:00:00+08:00,same_session_after_close,2023-09-18,next_exchange_session_close,2023-09-19,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-18,2023-09-18T18:00:00+08:00,same_session_after_close,2023-09-19,next_exchange_session_close,2023-09-20,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-19,2023-09-19T18:00:00+08:00,same_session_after_close,2023-09-20,next_exchange_session_close,2023-09-21,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-20,2023-09-20T18:00:00+08:00,same_session_after_close,2023-09-21,next_exchange_session_close,2023-09-22,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-21,2023-09-21T18:00:00+08:00,same_session_after_close,2023-09-22,next_exchange_session_close,2023-09-25,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-22,2023-09-22T18:00:00+08:00,same_session_after_close,2023-09-25,next_exchange_session_close,2023-09-26,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-25,2023-09-25T18:00:00+08:00,same_session_after_close,2023-09-26,next_exchange_session_close,2023-09-27,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-26,2023-09-26T18:00:00+08:00,same_session_after_close,2023-09-27,next_exchange_session_close,2023-09-28,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-27,2023-09-27T18:00:00+08:00,same_session_after_close,2023-09-28,next_exchange_session_close,2023-10-02,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-09-29,2023-09-29T18:00:00+08:00,same_session_after_close,2023-10-02,next_exchange_session_close,2023-10-03,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-02,2023-10-02T18:00:00+08:00,same_session_after_close,2023-10-03,next_exchange_session_close,2023-10-04,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-03,2023-10-03T18:00:00+08:00,same_session_after_close,2023-10-04,next_exchange_session_close,2023-10-05,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-04,2023-10-04T18:00:00+08:00,same_session_after_close,2023-10-05,next_exchange_session_close,2023-10-06,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-05,2023-10-05T18:00:00+08:00,same_session_after_close,2023-10-06,next_exchange_session_close,2023-10-11,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-10,2023-10-10T18:00:00+08:00,same_session_after_close,2023-10-11,next_exchange_session_close,2023-10-12,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-11,2023-10-11T18:00:00+08:00,same_session_after_close,2023-10-12,next_exchange_session_close,2023-10-13,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-12,2023-10-12T18:00:00+08:00,same_session_after_close,2023-10-13,next_exchange_session_close,2023-10-16,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-13,2023-10-13T18:00:00+08:00,same_session_after_close,2023-10-16,next_exchange_session_close,2023-10-17,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-16,2023-10-16T18:00:00+08:00,same_session_after_close,2023-10-17,next_exchange_session_close,2023-10-18,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-17,2023-10-17T18:00:00+08:00,same_session_after_close,2023-10-18,next_exchange_session_close,2023-10-19,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-18,2023-10-18T18:00:00+08:00,same_session_after_close,2023-10-19,next_exchange_session_close,2023-10-20,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-19,2023-10-19T18:00:00+08:00,same_session_after_close,2023-10-20,next_exchange_session_close,2023-10-23,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-20,2023-10-20T18:00:00+08:00,same_session_after_close,2023-10-23,next_exchange_session_close,2023-10-24,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-23,2023-10-23T18:00:00+08:00,same_session_after_close,2023-10-24,next_exchange_session_close,2023-10-25,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-24,2023-10-24T18:00:00+08:00,same_session_after_close,2023-10-25,next_exchange_session_close,2023-10-26,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-25,2023-10-25T18:00:00+08:00,same_session_after_close,2023-10-26,next_exchange_session_close,2023-10-27,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-26,2023-10-26T18:00:00+08:00,same_session_after_close,2023-10-27,next_exchange_session_close,2023-10-30,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-27,2023-10-27T18:00:00+08:00,same_session_after_close,2023-10-30,next_exchange_session_close,2023-10-31,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-30,2023-10-30T18:00:00+08:00,same_session_after_close,2023-10-31,next_exchange_session_close,2023-11-01,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-10-31,2023-10-31T18:00:00+08:00,same_session_after_close,2023-11-01,next_exchange_session_close,2023-11-02,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-01,2023-11-01T18:00:00+08:00,same_session_after_close,2023-11-02,next_exchange_session_close,2023-11-03,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-02,2023-11-02T18:00:00+08:00,same_session_after_close,2023-11-03,next_exchange_session_close,2023-11-06,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-03,2023-11-03T18:00:00+08:00,same_session_after_close,2023-11-06,next_exchange_session_close,2023-11-07,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-06,2023-11-06T18:00:00+08:00,same_session_after_close,2023-11-07,next_exchange_session_close,2023-11-08,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-07,2023-11-07T18:00:00+08:00,same_session_after_close,2023-11-08,next_exchange_session_close,2023-11-09,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-08,2023-11-08T18:00:00+08:00,same_session_after_close,2023-11-09,next_exchange_session_close,2023-11-10,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-09,2023-11-09T18:00:00+08:00,same_session_after_close,2023-11-10,next_exchange_session_close,2023-11-13,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-10,2023-11-10T18:00:00+08:00,same_session_after_close,2023-11-13,next_exchange_session_close,2023-11-14,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-13,2023-11-13T18:00:00+08:00,same_session_after_close,2023-11-14,next_exchange_session_close,2023-11-15,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-14,2023-11-14T18:00:00+08:00,same_session_after_close,2023-11-15,next_exchange_session_close,2023-11-16,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-15,2023-11-15T18:00:00+08:00,same_session_after_close,2023-11-16,next_exchange_session_close,2023-11-17,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-16,2023-11-16T18:00:00+08:00,same_session_after_close,2023-11-17,next_exchange_session_close,2023-11-20,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-17,2023-11-17T18:00:00+08:00,same_session_after_close,2023-11-20,next_exchange_session_close,2023-11-21,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-20,2023-11-20T18:00:00+08:00,same_session_after_close,2023-11-21,next_exchange_session_close,2023-11-22,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-21,2023-11-21T18:00:00+08:00,same_session_after_close,2023-11-22,next_exchange_session_close,2023-11-23,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-22,2023-11-22T18:00:00+08:00,same_session_after_close,2023-11-23,next_exchange_session_close,2023-11-24,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-23,2023-11-23T18:00:00+08:00,same_session_after_close,2023-11-24,next_exchange_session_close,2023-11-27,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-24,2023-11-24T18:00:00+08:00,same_session_after_close,2023-11-27,next_exchange_session_close,2023-11-28,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-27,2023-11-27T18:00:00+08:00,same_session_after_close,2023-11-28,next_exchange_session_close,2023-11-29,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-28,2023-11-28T18:00:00+08:00,same_session_after_close,2023-11-29,next_exchange_session_close,2023-11-30,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-29,2023-11-29T18:00:00+08:00,same_session_after_close,2023-11-30,next_exchange_session_close,2023-12-01,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-11-30,2023-11-30T18:00:00+08:00,same_session_after_close,2023-12-01,next_exchange_session_close,2023-12-04,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-01,2023-12-01T18:00:00+08:00,same_session_after_close,2023-12-04,next_exchange_session_close,2023-12-05,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-04,2023-12-04T18:00:00+08:00,same_session_after_close,2023-12-05,next_exchange_session_close,2023-12-06,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-05,2023-12-05T18:00:00+08:00,same_session_after_close,2023-12-06,next_exchange_session_close,2023-12-07,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-06,2023-12-06T18:00:00+08:00,same_session_after_close,2023-12-07,next_exchange_session_close,2023-12-08,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-07,2023-12-07T18:00:00+08:00,same_session_after_close,2023-12-08,next_exchange_session_close,2023-12-11,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-08,2023-12-08T18:00:00+08:00,same_session_after_close,2023-12-11,next_exchange_session_close,2023-12-12,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-11,2023-12-11T18:00:00+08:00,same_session_after_close,2023-12-12,next_exchange_session_close,2023-12-13,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-12,2023-12-12T18:00:00+08:00,same_session_after_close,2023-12-13,next_exchange_session_close,2023-12-14,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-13,2023-12-13T18:00:00+08:00,same_session_after_close,2023-12-14,next_exchange_session_close,2023-12-15,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-14,2023-12-14T18:00:00+08:00,same_session_after_close,2023-12-15,next_exchange_session_close,2023-12-18,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-15,2023-12-15T18:00:00+08:00,same_session_after_close,2023-12-18,next_exchange_session_close,2023-12-19,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-18,2023-12-18T18:00:00+08:00,same_session_after_close,2023-12-19,next_exchange_session_close,2023-12-20,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-19,2023-12-19T18:00:00+08:00,same_session_after_close,2023-12-20,next_exchange_session_close,2023-12-21,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
